Datetime_hour,Gen.P48 Fotovoltaica,MD,IDA1,IDA2,Gen.P48 Eolica,Interconexiones P48,Demanda P48,Gen.P48 Total
2024-01-12 15:00:00,6925.0,100.98,100.98,101.12,3380.1,-265.8,32991.9,33580.4
2024-01-12 16:00:00,2303.0,107.1,107.1,107.1,3647.6,1358.3,33485.9,32255.8
2024-01-12 17:00:00,184.8,126.0,126.0,126.0,4172.7,1186.8,35269.4,34488.4
2024-01-12 18:00:00,113.1,119.47,119.47,119.47,4592.7,814.3,36181.4,36388.1
2024-01-12 19:00:00,17.0,110.0,110.0,110.0,4921.2,1006.2,36426.4,36028.7
2024-01-12 20:00:00,69.4,102.26,102.26,101.76,5332.0,1887.8,35497.8,33573.4
2024-01-12 21:00:00,11.3,98.0,98.0,98.0,5006.7,2379.8,32540.3,30501.5
2024-01-12 22:00:00,11.0,95.49,95.49,94.99,5177.4,2740.1,29194.5,26586.4
2024-01-12 23:00:00,51.5,90.0,87.0,85.0,5482.8,1640.2,27345.2,26079.3
2024-01-13 00:00:00,7.0,87.48,84.0,82.78,5621.0,746.6,25651.0,25279.4
2024-01-13 01:00:00,1.3,82.0,78.0,79.0,5697.2,415.9,24189.4,24227.8
2024-01-13 02:00:00,1.3,78.47,73.49,71.48,5681.4,1165.3,23270.6,22748.3
2024-01-13 03:00:00,1.7,75.0,70.0,68.15,5968.2,715.4,22808.9,22793.0
2024-01-13 04:00:00,1.3,75.0,70.0,68.15,6131.0,578.3,22974.6,22937.3
2024-01-13 05:00:00,1.7,78.3,72.61,73.33,6214.9,206.0,23568.6,23914.6
2024-01-13 06:00:00,22.2,85.59,77.6,75.6,6327.8,1200.5,25255.0,24592.2
2024-01-13 07:00:00,221.8,92.71,84.41,84.41,6508.8,1409.3,26713.9,25821.1
2024-01-13 08:00:00,2175.0,94.83,86.8,84.8,6568.4,1166.5,28649.3,28793.8
2024-01-13 09:00:00,5505.6,90.93,84.41,83.98,6296.7,206.6,29990.9,31560.6
2024-01-13 10:00:00,7763.8,83.39,78.99,73.0,6392.1,-525.7,30062.4,32609.8
2024-01-13 11:00:00,8571.0,73.96,68.96,71.03,6706.2,-1788.2,29796.9,33092.4
2024-01-13 12:00:00,8574.8,71.45,66.0,67.0,6533.6,-1991.8,29909.8,33228.1
2024-01-13 13:00:00,7975.8,74.51,69.51,71.0,6326.0,-1098.5,29920.4,31826.8
2024-01-13 14:00:00,6628.8,80.4,76.0,75.5,6107.5,-1241.5,29504.9,32506.4
2024-01-13 15:00:00,4206.4,91.23,84.41,85.38,6041.4,-497.9,29076.1,30909.0
2024-01-13 16:00:00,1404.1,99.3,94.0,93.3,6174.8,222.2,29600.4,30369.2
2024-01-13 17:00:00,219.3,107.99,103.01,105.71,6556.0,-86.6,31183.7,31906.3
2024-01-13 18:00:00,95.2,103.14,97.14,100.26,6882.1,169.1,31935.4,32377.3
2024-01-13 19:00:00,71.1,100.0,96.0,98.0,7371.7,144.4,32142.7,32559.3
2024-01-13 20:00:00,25.3,97.61,91.63,93.59,7360.6,1289.6,31775.1,30971.5
2024-01-13 21:00:00,26.1,93.12,88.15,87.27,7467.8,532.5,29614.2,29485.7
2024-01-13 22:00:00,11.2,90.0,84.41,84.0,7494.4,416.0,27201.1,27243.1
2024-01-13 23:00:00,1.4,86.1,81.1,77.74,7717.4,-251.5,25006.0,25282.5
2024-01-14 00:00:00,1.4,82.78,79.0,76.0,8120.5,-1741.3,22823.1,25071.6
2024-01-14 01:00:00,1.4,78.66,75.66,73.96,8262.1,-2481.6,21407.6,24775.6
2024-01-14 02:00:00,1.4,72.53,67.5,67.99,8232.2,-2587.2,20577.0,24507.0
2024-01-14 03:00:00,1.4,69.34,64.3,67.99,8353.4,-2593.6,20287.2,24581.2
2024-01-14 04:00:00,1.4,69.13,59.13,63.58,8507.2,-2792.3,20200.0,24606.4
2024-01-14 05:00:00,1.5,69.71,60.76,64.71,8615.4,-2797.8,20618.5,24883.6
2024-01-14 06:00:00,2.0,72.95,65.29,67.99,8639.8,-2325.2,21627.6,24954.4
2024-01-14 07:00:00,203.4,77.9,68.0,70.45,8531.4,-2211.3,22495.7,25419.0
2024-01-14 08:00:00,2327.0,79.45,71.45,68.6,8343.2,-1949.7,24181.8,26839.7
2024-01-14 09:00:00,5404.3,74.69,69.71,69.59,8498.1,-2657.6,26091.1,28827.2
2024-01-14 10:00:00,7249.2,69.0,69.0,69.0,8854.4,-4188.8,27045.4,32960.0
2024-01-14 11:00:00,7940.4,67.8,67.8,70.99,10199.1,-3656.6,27336.3,33267.9
2024-01-14 12:00:00,7978.0,65.4,67.4,71.94,11014.3,-4742.5,28082.1,35056.1
2024-01-14 13:00:00,7627.5,63.1,63.25,68.9,11994.5,-4553.8,28553.7,34912.6
2024-01-14 14:00:00,6435.7,62.3,63.05,68.53,12588.1,-4532.9,27470.3,33702.4
2024-01-14 15:00:00,4326.4,65.13,68.68,76.4,13019.0,-5028.8,26884.0,32933.8
2024-01-14 16:00:00,1522.8,72.84,73.94,80.12,13477.8,-4184.2,27138.3,31551.5
2024-01-14 17:00:00,158.4,86.18,87.18,84.44,13925.2,-2492.0,29084.4,31667.4
2024-01-14 18:00:00,32.7,92.01,92.01,92.0,14039.9,-1763.9,30219.8,32399.7
2024-01-14 19:00:00,26.1,86.03,86.03,84.0,14228.7,-935.5,31349.3,33000.8
2024-01-14 20:00:00,23.0,84.49,84.49,82.68,13796.1,105.5,31047.1,31544.1
2024-01-14 21:00:00,17.5,82.97,83.97,82.82,13458.4,-967.4,28686.7,30052.6
2024-01-14 22:00:00,4.4,72.52,69.54,72.52,13166.4,-2464.9,26145.2,29196.3
2024-01-14 23:00:00,1.5,77.7,82.51,78.0,13043.2,-3937.2,23971.1,28668.7
2024-01-15 00:00:00,1.5,67.0,80.0,76.24,12650.3,-3174.0,22328.3,28051.2
2024-01-15 01:00:00,1.4,64.99,78.34,74.34,12294.3,-3089.8,21544.8,27474.4
2024-01-15 02:00:00,1.4,62.04,78.34,74.34,12054.8,-2269.9,21306.8,27046.6
2024-01-15 03:00:00,1.4,62.1,77.53,76.24,11413.2,-2520.9,21212.1,27134.9
2024-01-15 04:00:00,1.4,65.1,79.99,76.24,11270.1,-1535.6,22240.2,26742.9
2024-01-15 05:00:00,1.6,69.13,80.0,80.0,11060.5,-323.0,25673.4,28192.6
2024-01-15 06:00:00,2.1,86.74,87.24,87.74,10550.8,1141.7,30844.2,30717.0
2024-01-15 07:00:00,177.0,99.52,106.82,106.72,10299.7,3310.2,33634.2,31263.5
2024-01-15 08:00:00,1041.3,100.33,106.78,105.88,10301.6,3010.2,34096.6,32088.4
2024-01-15 09:00:00,2440.0,94.92,101.37,100.47,10387.7,2145.3,34385.0,32566.8
2024-01-15 10:00:00,3510.8,90.3,93.3,94.23,10928.4,1390.5,34127.9,33639.4
2024-01-15 11:00:00,3942.5,85.7,87.7,88.7,11586.1,2054.7,34190.9,33503.4
2024-01-15 12:00:00,4076.5,82.41,82.94,84.57,12364.0,1778.2,34337.8,33894.6
2024-01-15 13:00:00,3940.0,84.99,86.13,86.24,12717.6,1100.3,34211.7,34617.9
2024-01-15 14:00:00,3552.4,90.1,92.1,97.1,12557.4,-49.1,33456.2,34964.0
2024-01-15 15:00:00,2483.1,95.82,97.97,99.34,12294.7,-1233.8,33045.1,35455.9
2024-01-15 16:00:00,931.2,100.0,100.5,106.5,11918.8,-876.8,33380.3,35310.4
2024-01-15 17:00:00,145.0,112.85,108.85,113.35,11757.6,-987.9,34435.7,36206.6
2024-01-15 18:00:00,25.0,113.9,108.21,113.9,11440.1,-586.9,35371.7,36366.6
2024-01-15 19:00:00,20.9,107.58,100.0,106.86,11303.8,584.9,35644.9,35368.0
2024-01-15 20:00:00,23.1,100.0,95.0,100.0,11261.6,480.9,34140.8,33917.9
2024-01-15 21:00:00,15.9,97.21,92.21,97.21,11345.2,-384.2,30734.3,31345.0
2024-01-15 22:00:00,13.8,91.0,86.0,91.0,11043.8,-1005.6,27677.5,28967.1
2024-01-15 23:00:00,1.5,86.59,83.0,81.59,11070.1,-1580.3,25505.6,27928.2
2024-01-16 00:00:00,1.5,83.33,82.26,78.33,10982.3,-1720.6,23888.2,27049.8
2024-01-16 01:00:00,1.4,80.94,79.0,75.94,10780.7,-1501.2,22928.8,26365.0
2024-01-16 02:00:00,1.4,78.65,78.15,73.65,10710.4,-1180.8,22486.7,26274.2
2024-01-16 03:00:00,1.4,78.35,78.25,73.85,10800.0,-848.5,22497.0,26332.5
2024-01-16 04:00:00,1.4,80.37,77.37,70.37,10636.6,-334.9,23318.5,26546.4
2024-01-16 05:00:00,6.1,89.0,81.95,73.95,10424.0,1703.1,26616.2,27438.4
2024-01-16 06:00:00,10.1,101.0,85.0,85.0,10264.5,2413.0,31134.1,29878.4
2024-01-16 07:00:00,153.0,127.07,111.82,113.12,10061.2,2180.4,33318.1,31664.7
2024-01-16 08:00:00,1803.1,120.18,114.17,106.17,10260.1,1965.5,33517.1,32572.6
2024-01-16 09:00:00,4364.4,99.28,95.75,85.75,10416.1,1548.9,33119.6,33379.0
2024-01-16 10:00:00,5858.5,91.69,83.59,78.34,10879.0,823.5,33054.0,34030.5
2024-01-16 11:00:00,6439.2,93.0,88.35,86.35,11897.9,734.2,33039.1,34165.3
2024-01-16 12:00:00,6404.0,89.42,89.42,84.42,12731.6,-357.1,33251.5,34933.9
2024-01-16 13:00:00,5546.2,90.0,90.0,87.0,13181.0,-390.4,32959.8,34408.7
2024-01-16 14:00:00,4151.4,88.0,83.6,77.3,13625.7,-384.5,32618.8,34426.3
2024-01-16 15:00:00,2406.6,84.88,83.09,79.88,14084.0,-429.1,32374.4,34090.5
2024-01-16 16:00:00,670.9,88.0,88.0,85.0,14888.6,380.5,32559.0,32718.8
2024-01-16 17:00:00,76.5,89.02,89.02,88.52,15815.2,1099.2,33891.8,33008.4
2024-01-16 18:00:00,13.0,99.49,97.5,94.52,16404.7,1045.0,34926.1,33584.6
2024-01-16 19:00:00,10.3,99.78,97.78,94.78,17432.4,405.0,35424.2,34536.0
2024-01-16 20:00:00,9.9,88.75,88.75,88.0,17800.6,11.0,34253.9,34091.2
2024-01-16 21:00:00,4.5,75.99,76.2,74.99,16379.5,-1317.5,30416.4,31853.9
2024-01-16 22:00:00,4.5,60.0,62.62,60.0,17046.0,-2015.9,27371.9,31639.2
2024-01-16 23:00:00,1.6,19.13,20.53,24.13,16391.9,-1565.6,25574.4,30691.3
2024-01-17 00:00:00,1.4,15.93,14.93,20.93,16243.8,-1573.1,23960.4,30009.8
2024-01-17 01:00:00,1.3,6.0,4.45,11.0,16111.4,-1696.5,22999.2,29570.1
2024-01-17 02:00:00,1.3,4.9,1.9,4.9,15765.2,-1962.4,22457.0,29031.6
2024-01-17 03:00:00,1.3,4.9,1.9,4.9,15718.4,-1929.4,22418.2,28974.9
2024-01-17 04:00:00,1.3,5.0,2.0,5.0,16551.0,-1779.1,23535.4,30013.4
2024-01-17 05:00:00,1.4,16.7,16.5,21.0,17031.6,-568.0,26552.9,31169.6
2024-01-17 06:00:00,2.4,44.2,35.8,39.2,17342.4,1083.0,30920.4,32378.0
2024-01-17 07:00:00,134.7,45.5,36.7,44.81,16691.9,1170.0,32680.3,32901.3
2024-01-17 08:00:00,1598.6,45.5,36.3,41.93,17218.0,84.2,32709.5,34690.0
2024-01-17 09:00:00,3855.2,44.8,34.9,37.18,16805.3,-1019.3,32796.0,35780.2
2024-01-17 10:00:00,5373.7,34.52,30.4,30.4,17388.6,-1951.6,32311.6,37041.7
2024-01-17 11:00:00,6149.0,17.29,17.29,19.93,17468.3,-2677.4,31954.3,37523.6
2024-01-17 12:00:00,6834.8,12.99,12.98,15.89,17952.7,-3071.0,32223.2,37763.7
2024-01-17 13:00:00,7064.2,5.1,4.99,15.0,18213.3,-2994.9,31888.9,37732.6
2024-01-17 14:00:00,6491.1,5.0,4.8,15.0,18339.0,-3173.7,30939.3,37523.1
2024-01-17 15:00:00,4704.9,18.38,18.38,22.77,18766.2,-2697.5,30809.6,36469.4
2024-01-17 16:00:00,1751.8,43.5,32.12,36.73,18185.9,-1703.9,31297.3,34516.0
2024-01-17 17:00:00,166.9,45.4,36.7,36.7,19539.7,-1200.4,32745.2,35810.6
2024-01-17 18:00:00,12.1,49.1,40.1,40.1,19749.8,-1006.2,34025.2,36908.4
2024-01-17 19:00:00,109.9,54.88,40.88,40.88,20213.6,-945.2,34858.9,38034.4
2024-01-17 20:00:00,9.4,46.8,41.11,41.11,19957.7,-1156.9,33325.2,36880.2
2024-01-17 21:00:00,3.9,43.37,34.84,35.0,19255.4,-1674.8,30039.3,34338.8
2024-01-17 22:00:00,3.8,18.03,18.03,22.0,18715.1,-2004.6,27132.2,32674.8
2024-01-17 23:00:00,1.2,3.2,3.2,3.2,17965.9,-2815.3,25563.2,31472.6
2024-01-18 00:00:00,12.3,3.2,3.2,3.2,16916.8,-2379.5,23915.9,30251.1
2024-01-18 01:00:00,1.1,1.68,1.72,3.2,15347.2,-1733.0,22974.0,28724.3
2024-01-18 02:00:00,1.1,0.43,0.43,3.2,15004.5,-1637.4,22549.9,28357.2
2024-01-18 03:00:00,1.1,0.99,1.68,3.2,14748.0,-1459.8,22656.2,28131.4
2024-01-18 04:00:00,1.1,3.2,3.2,3.2,15631.8,-1900.6,23253.8,29007.8
2024-01-18 05:00:00,1.2,3.2,3.2,3.2,17352.9,-1778.2,26146.8,31074.6
2024-01-18 06:00:00,3.2,30.1,45.32,32.0,17651.7,888.4,30604.3,32408.6
2024-01-18 07:00:00,176.0,47.19,58.3,54.19,17227.9,732.0,32459.0,32846.0
2024-01-18 08:00:00,1965.2,55.77,64.97,63.49,16370.8,-179.0,32497.6,34114.4
2024-01-18 09:00:00,4299.4,45.27,46.27,45.27,15114.4,-1482.3,31972.1,34386.4
2024-01-18 10:00:00,5815.3,43.66,43.66,43.66,15143.8,-2004.0,31188.8,35355.4
2024-01-18 11:00:00,6490.1,39.19,39.19,39.04,14861.8,-2421.3,30870.1,35485.2
2024-01-18 12:00:00,6515.4,35.0,35.0,34.85,15368.9,-3278.2,30828.3,36317.8
2024-01-18 13:00:00,6607.3,35.3,35.3,35.15,15005.3,-3999.1,30635.0,36230.7
2024-01-18 14:00:00,5904.9,45.4,45.4,45.29,14195.4,-3981.5,30255.2,35599.1
2024-01-18 15:00:00,4217.0,62.17,62.17,62.17,12695.8,-3250.9,30358.7,35238.6
2024-01-18 16:00:00,1422.6,96.02,96.02,96.1,11530.2,-3111.5,31193.1,35612.6
2024-01-18 17:00:00,174.6,103.71,103.71,105.0,10344.1,-1617.5,32659.4,35216.9
2024-01-18 18:00:00,37.4,99.6,99.6,99.6,9696.7,376.4,33724.3,34063.9
2024-01-18 19:00:00,121.9,105.34,105.34,106.16,9229.0,602.8,34391.2,34549.8
2024-01-18 20:00:00,26.9,98.84,98.84,98.84,8631.2,950.8,33397.3,33231.5
2024-01-18 21:00:00,3.9,92.14,94.19,92.24,8006.6,1041.3,29955.2,29514.6
2024-01-18 22:00:00,3.8,73.61,78.61,83.16,8033.8,-201.7,27043.2,27659.9
2024-01-18 23:00:00,2.2,71.82,71.67,70.82,8067.1,285.5,25792.1,26283.8
2024-01-19 00:00:00,1.8,67.44,67.44,67.35,8348.6,-509.0,24011.7,25702.3
2024-01-19 01:00:00,2.3,67.17,66.0,63.18,8999.4,-1004.2,22960.9,25396.4
2024-01-19 02:00:00,5.0,60.0,65.0,60.0,9618.7,-835.5,22713.9,26121.6
2024-01-19 03:00:00,14.0,54.79,57.94,54.79,10204.9,-1311.4,22635.9,26707.8
2024-01-19 04:00:00,1.1,50.0,55.0,50.0,10764.5,-1208.0,23108.4,26947.6
2024-01-19 05:00:00,1.3,60.0,65.0,60.5,11308.6,665.9,26200.0,27835.0
2024-01-19 06:00:00,1.6,74.4,78.07,74.4,11588.1,1911.0,30397.1,29222.4
2024-01-19 07:00:00,84.1,82.32,83.7,87.32,12503.1,1822.0,32526.3,30840.1
2024-01-19 08:00:00,707.4,87.33,88.79,92.55,12797.2,1233.0,33175.0,32321.0
2024-01-19 09:00:00,1912.1,81.0,81.0,81.0,13045.8,553.0,33981.3,34507.3
2024-01-19 10:00:00,2825.2,78.0,78.0,78.0,13032.0,359.0,34470.6,35365.6
2024-01-19 11:00:00,3372.3,78.74,78.74,78.74,13647.2,316.5,34824.8,35687.4
2024-01-19 12:00:00,3636.6,70.83,70.83,70.83,13460.3,552.5,35067.5,34960.2
2024-01-19 13:00:00,3819.9,61.13,62.23,65.23,13426.4,-233.1,34198.5,34595.6
2024-01-19 14:00:00,3577.7,60.14,62.23,63.25,13257.6,-11.0,33554.7,34073.7
2024-01-19 15:00:00,2595.1,63.0,67.83,70.0,13066.5,-59.9,32745.4,33052.0
2024-01-19 16:00:00,1106.1,69.18,69.18,69.28,13111.0,-301.3,32651.3,33497.6
2024-01-19 17:00:00,197.2,80.5,82.74,80.5,13425.3,440.1,33915.8,34566.7
2024-01-19 18:00:00,51.6,84.2,84.2,87.31,13280.4,109.5,34730.0,35771.5
2024-01-19 19:00:00,17.3,82.88,83.34,82.89,12139.7,1282.7,34568.3,33734.7
2024-01-19 20:00:00,22.9,80.5,80.5,80.5,12234.5,942.3,33438.4,33440.0
2024-01-19 21:00:00,14.4,74.4,74.4,74.4,12382.7,-844.1,30346.8,32463.5
2024-01-19 22:00:00,13.9,61.0,63.99,67.99,12345.9,-1818.6,27746.2,30612.7
2024-01-19 23:00:00,1.2,73.75,73.64,70.2,12700.1,-1950.6,26129.5,30316.8
2024-01-20 00:00:00,1.2,63.92,69.76,68.0,12281.8,-1781.7,24231.2,29330.2
2024-01-20 01:00:00,1.2,63.81,68.81,68.81,11509.3,-1981.1,23058.1,28334.4
2024-01-20 02:00:00,1.2,63.81,68.81,68.81,10384.0,-1678.5,22232.6,27295.7
2024-01-20 03:00:00,1.2,63.68,66.42,67.88,9188.8,-1010.2,21790.6,26151.4
2024-01-20 04:00:00,1.2,66.1,66.1,67.1,7866.8,-593.0,21862.6,24979.6
2024-01-20 05:00:00,1.3,70.3,69.15,69.24,6521.8,-70.7,22557.1,24710.4
2024-01-20 06:00:00,1.6,75.93,75.06,72.6,5300.6,753.2,23919.0,24524.2
2024-01-20 07:00:00,251.7,84.09,90.09,84.09,3989.0,3690.8,25785.4,23270.8
2024-01-20 08:00:00,3267.8,88.31,93.31,88.31,2987.8,3619.6,28174.0,25621.7
2024-01-20 09:00:00,7758.4,82.85,85.39,82.85,2174.1,1469.9,28976.6,28458.2
2024-01-20 10:00:00,9700.5,76.64,76.64,71.64,1799.6,288.9,28843.9,29373.2
2024-01-20 11:00:00,10501.1,74.65,74.6,70.2,1774.0,152.4,28135.2,29369.6
2024-01-20 12:00:00,10607.3,69.84,69.59,68.95,1975.0,208.7,27726.2,29724.4
2024-01-20 13:00:00,10560.5,73.41,73.26,70.0,2366.8,-226.9,27662.8,30672.0
2024-01-20 14:00:00,9000.4,79.21,78.77,74.98,2100.2,-584.5,26919.5,29323.5
2024-01-20 15:00:00,7230.2,87.97,87.47,84.57,2712.2,-1062.1,26602.0,29451.1
2024-01-20 16:00:00,3036.4,95.07,94.07,95.07,3440.8,406.5,27399.9,28688.9
2024-01-20 17:00:00,351.6,99.94,98.79,99.94,4548.1,1428.0,29216.7,28787.2
2024-01-20 18:00:00,22.0,99.58,96.25,99.58,5206.6,1743.6,30858.3,29830.7
2024-01-20 19:00:00,15.2,99.94,96.05,99.94,5365.6,2349.1,31016.2,29227.6
2024-01-20 20:00:00,12.5,99.58,95.71,99.58,5651.4,2401.0,30661.1,29177.1
2024-01-20 21:00:00,8.9,94.46,90.79,89.46,5721.3,1012.7,28432.0,27830.8
2024-01-20 22:00:00,4.0,85.78,81.49,79.93,5732.7,1072.0,26400.0,27030.4
2024-01-20 23:00:00,1.3,69.07,66.0,64.07,5731.8,78.9,24562.9,25210.7
2024-01-21 00:00:00,1.4,59.11,55.86,54.11,5644.8,-486.8,22607.4,24545.5
2024-01-21 01:00:00,1.3,58.2,54.2,51.9,5383.0,-988.6,21362.8,24063.6
2024-01-21 02:00:00,1.3,57.57,53.57,51.77,5285.6,-676.0,20734.3,23503.5
2024-01-21 03:00:00,1.3,57.5,53.5,50.63,4832.8,-872.5,20439.4,23402.3
2024-01-21 04:00:00,1.3,57.5,54.5,51.75,4762.4,-239.1,20529.8,23119.1
2024-01-21 05:00:00,2.7,57.5,54.38,51.4,4648.1,272.2,21051.0,23078.5
2024-01-21 06:00:00,1.8,59.0,57.9,50.62,4694.2,109.2,21762.6,23349.6
2024-01-21 07:00:00,286.6,60.1,56.0,52.22,4670.6,674.5,22850.0,23358.7
2024-01-21 08:00:00,3598.2,59.0,55.75,52.0,4641.5,-688.6,24520.9,26735.8
2024-01-21 09:00:00,8476.0,58.64,55.39,52.64,4580.1,-2389.2,25836.0,30379.4
2024-01-21 10:00:00,10947.8,56.8,53.55,51.8,4455.8,-2981.4,25867.2,32471.3
2024-01-21 11:00:00,11764.0,56.36,53.11,51.0,4279.1,-4167.9,25366.1,33299.1
2024-01-21 12:00:00,11551.3,47.42,43.62,42.42,4362.1,-4132.8,25493.8,33218.9
2024-01-21 13:00:00,11360.4,52.67,50.01,46.67,4291.3,-4203.8,25394.4,33049.1
2024-01-21 14:00:00,10844.2,53.75,50.01,48.05,4080.0,-4179.8,24854.1,32500.6
2024-01-21 15:00:00,8001.8,56.89,53.9,51.89,3841.4,-3462.6,24322.4,30203.8
2024-01-21 16:00:00,3662.1,64.89,64.89,59.92,5224.8,-2110.9,25331.7,29321.7
2024-01-21 17:00:00,333.2,83.98,83.98,78.98,5821.7,1449.1,27723.6,27019.1
2024-01-21 18:00:00,18.3,93.52,93.16,88.52,6064.5,2726.0,29565.8,27383.2
2024-01-21 19:00:00,15.8,95.62,94.5,89.08,6284.3,2816.0,30667.0,28288.6
2024-01-21 20:00:00,15.5,94.52,92.67,87.98,6606.9,2750.0,30539.6,28085.5
2024-01-21 21:00:00,10.5,76.83,73.0,68.82,6831.4,1774.1,28702.2,27397.2
2024-01-21 22:00:00,4.4,59.2,56.2,55.2,7431.4,678.2,26314.2,27122.6
2024-01-21 23:00:00,1.5,47.0,41.41,45.0,7707.0,-444.3,24063.3,25732.7
2024-01-22 00:00:00,1.5,41.8,35.01,32.99,7492.8,-299.4,22463.6,25023.1
2024-01-22 01:00:00,1.3,35.0,30.9,34.0,8097.2,-711.5,21606.4,25626.0
2024-01-22 02:00:00,1.3,25.0,15.0,13.9,7921.2,-801.0,21149.0,25236.4
2024-01-22 03:00:00,1.3,28.1,18.1,19.47,8174.4,-871.9,21317.4,25442.2
2024-01-22 04:00:00,1.3,40.0,31.86,32.36,8315.7,-549.6,22322.8,25701.0
2024-01-22 05:00:00,1.5,49.01,44.0,47.11,8466.8,621.9,25712.6,26431.1
2024-01-22 06:00:00,10.5,75.0,70.39,71.9,8926.9,1650.9,30773.7,29187.4
2024-01-22 07:00:00,425.3,92.69,92.69,90.68,9212.8,4088.1,33379.8,30016.2
2024-01-22 08:00:00,3911.8,86.66,86.37,84.76,9526.0,931.2,33903.8,34531.6
2024-01-22 09:00:00,8579.2,71.08,70.93,70.98,9155.9,-1807.6,33247.9,36638.7
2024-01-22 10:00:00,10933.4,61.99,61.49,61.89,8896.2,-3341.9,32435.1,37888.3
2024-01-22 11:00:00,11466.2,57.67,57.57,57.57,8491.3,-3765.7,31639.5,38162.7
2024-01-22 12:00:00,11593.2,58.48,58.38,58.38,8157.0,-4286.7,31604.5,38468.4
2024-01-22 13:00:00,11364.8,59.87,59.77,58.87,7915.7,-4419.3,31322.6,37779.9
2024-01-22 14:00:00,10627.3,59.99,59.99,57.39,7315.7,-5070.8,30694.2,37680.7
2024-01-22 15:00:00,7875.6,66.07,65.97,66.07,6289.7,-3467.5,30798.1,35653.1
2024-01-22 16:00:00,3454.8,79.09,76.85,76.18,7207.9,-1182.4,31425.7,33892.8
2024-01-22 17:00:00,428.4,98.18,97.19,96.28,8008.7,1307.6,33013.6,32520.5
2024-01-22 18:00:00,42.2,104.91,100.01,102.35,8375.3,1795.2,35084.8,33691.1
2024-01-22 19:00:00,20.9,119.0,117.01,119.0,8558.7,1714.7,35811.2,33859.7
2024-01-22 20:00:00,18.2,103.21,100.34,103.21,8347.2,1483.7,34535.5,32713.5
2024-01-22 21:00:00,12.7,94.27,92.27,89.3,7828.2,1016.7,31094.6,30275.9
2024-01-22 22:00:00,12.4,75.93,73.83,75.49,7668.0,-647.4,27635.4,28659.6
2024-01-22 23:00:00,1.6,61.1,66.1,67.89,8157.1,-954.9,25728.7,27782.8
2024-01-23 00:00:00,1.6,59.0,64.0,66.51,7324.4,-280.8,24231.9,26726.8
2024-01-23 01:00:00,1.5,58.5,64.9,63.5,6795.8,-139.4,23099.7,26112.2
2024-01-23 02:00:00,1.5,59.87,61.37,64.2,6480.4,-864.2,22777.7,25808.2
2024-01-23 03:00:00,1.5,58.5,61.49,60.5,6403.9,-590.0,22633.6,25973.6
2024-01-23 04:00:00,1.5,58.5,63.5,60.68,6239.4,67.5,23752.8,26325.0
2024-01-23 05:00:00,39.7,65.55,65.48,64.37,6200.8,72.2,26799.8,27395.0
2024-01-23 06:00:00,7.1,90.1,90.1,87.5,6068.0,2011.6,31540.5,29664.4
2024-01-23 07:00:00,428.5,97.5,97.5,95.23,5709.6,3011.2,33679.0,30703.1
2024-01-23 08:00:00,3964.8,91.86,91.86,88.87,5661.7,1005.6,33724.4,33671.3
2024-01-23 09:00:00,8731.5,81.0,81.0,81.48,4465.0,-1443.9,32949.8,34751.7
2024-01-23 10:00:00,11584.7,66.65,66.65,66.65,4553.6,-3076.9,32117.3,36294.2
2024-01-23 11:00:00,12511.3,61.91,63.41,61.91,4301.5,-3774.8,31150.1,36978.4
2024-01-23 12:00:00,12575.9,61.03,64.54,61.03,4132.7,-4352.9,30582.0,37165.4
2024-01-23 13:00:00,11980.8,62.01,64.11,62.01,3638.6,-4043.5,30292.8,36292.1
2024-01-23 14:00:00,10759.6,64.0,64.0,61.11,2891.2,-4219.8,29799.3,34479.3
2024-01-23 15:00:00,9231.9,66.62,66.62,67.61,3485.7,-2754.1,30236.8,34452.0
2024-01-23 16:00:00,3810.0,84.0,80.17,83.01,3339.2,626.2,30897.0,31833.0
2024-01-23 17:00:00,449.6,96.98,94.29,96.97,3869.9,1896.1,32844.8,31741.7
2024-01-23 18:00:00,69.9,115.0,115.0,115.0,3926.6,1942.7,34765.1,32967.4
2024-01-23 19:00:00,17.0,129.01,129.01,129.01,4105.0,1101.2,35198.2,34444.2
2024-01-23 20:00:00,14.9,106.76,105.77,105.26,3664.8,2163.0,34290.8,32613.8
2024-01-23 21:00:00,9.2,92.5,91.99,90.5,3460.2,2373.7,30825.4,28727.6
2024-01-23 22:00:00,9.8,84.51,80.11,83.8,3191.4,1383.4,27425.6,26275.0
2024-01-23 23:00:00,1.9,86.0,80.0,68.96,3186.3,1995.0,25883.8,24069.3
2024-01-24 00:00:00,1.9,78.93,68.83,63.93,3090.7,2122.4,24287.4,22531.0
2024-01-24 01:00:00,16.0,73.73,63.26,58.8,2862.8,2070.4,23156.7,21753.0
2024-01-24 02:00:00,3.2,71.69,61.59,61.43,2702.1,1917.8,22653.3,21399.8
2024-01-24 03:00:00,2.5,70.94,60.94,61.43,2627.5,2131.7,22647.2,21424.5
2024-01-24 04:00:00,1.8,71.69,61.59,61.69,2579.9,2755.3,23401.8,21725.5
2024-01-24 05:00:00,1.9,80.19,70.09,65.19,2526.6,3968.7,26725.6,23350.9
2024-01-24 06:00:00,19.3,93.18,90.0,87.18,2864.8,5555.2,31095.2,25705.2
2024-01-24 07:00:00,426.4,101.5,98.32,96.76,2995.9,4840.9,33542.1,28511.2
