Datetime_hour,Gen T.Real Hidraulica,Gen T.Real Nuclear,Gen T.Real Eólica,MD,IDA1,IDA2,Demanda Real,Gen T.Real Fotovoltaica,Gen P48 Total
2025-05-31 21:00:00,6806.2,6039.2,5611.9,64.31,75.88,76.99,28097.0,409.8,25020.0
2025-05-31 22:00:00,6994.4,6040.9,5335.1,74.44,75.94,82.31,27621.8,81.2,25464.8
2025-05-31 23:00:00,6349.2,6038.5,5472.6,63.5,71.59,72.0,25648.2,78.4,23823.6
2025-06-01 00:00:00,5391.4,6032.8,5792.4,60.0,61.0,80.97,24004.5,78.0,22658.5
2025-06-01 01:00:00,5077.8,6028.1,5023.2,36.07,36.07,41.28,22601.8,10.9,21665.7
2025-06-01 02:00:00,4852.6,6026.8,4550.5,35.01,35.01,31.01,21589.4,5.0,21445.7
2025-06-01 03:00:00,4107.3,6023.6,4932.8,34.95,19.0,16.91,20780.0,5.0,21236.8
2025-06-01 04:00:00,3543.7,6020.7,4643.7,34.43,12.2,14.21,20179.2,5.0,20974.0
2025-06-01 05:00:00,3515.7,6019.8,4592.0,35.0,17.1,14.21,20101.1,5.0,20845.4
2025-06-01 06:00:00,3451.8,6017.0,4425.9,35.01,17.5,22.06,20142.6,38.7,20846.4
2025-06-01 07:00:00,2805.0,5964.8,4235.9,32.22,32.22,21.08,19972.2,1403.0,21903.7
2025-06-01 08:00:00,1061.4,5838.0,3500.7,2.4,22.09,18.83,20535.9,6335.1,25250.7
2025-06-01 09:00:00,-126.8,5704.7,2410.7,-0.01,0.0,10.49,21862.1,10467.9,27535.6
2025-06-01 10:00:00,-958.3,5479.3,2160.0,-0.6,0.0,2.12,22606.8,13330.7,29968.5
2025-06-01 11:00:00,-1313.0,5329.2,1987.2,-2.11,-0.01,0.0,23178.5,14714.0,30816.0
2025-06-01 12:00:00,-1557.6,5179.3,1908.0,-5.48,-1.0,-0.5,23406.8,14094.6,29617.5
2025-06-01 13:00:00,-1655.8,4976.0,1848.0,-6.0,-5.89,-5.8,24141.3,13777.6,29133.3
2025-06-01 14:00:00,-1664.9,4795.3,1896.6,-6.0,-8.0,-5.8,24304.9,13443.0,28569.0
2025-06-01 15:00:00,-1632.9,4655.2,2500.1,-6.01,-6.0,-6.0,23569.9,12486.1,28720.9
2025-06-01 16:00:00,-1275.3,4588.1,3428.8,-6.0,-5.0,-2.72,23469.4,11845.0,30042.3
2025-06-01 17:00:00,-675.9,4575.6,4854.8,-0.62,0.0,3.52,24255.1,11898.2,32619.2
2025-06-01 18:00:00,758.8,4602.3,6090.1,2.94,3.52,18.76,25109.3,11693.9,33339.5
2025-06-01 19:00:00,3406.4,4630.6,7068.2,22.82,57.88,52.27,25617.2,7536.0,31601.1
2025-06-01 20:00:00,5156.4,4654.0,7612.1,35.01,51.76,60.06,26720.3,2681.8,27295.9
2025-06-01 21:00:00,6322.8,4670.6,7780.8,40.55,46.5,44.61,27799.0,319.8,25739.1
2025-06-01 22:00:00,6491.6,4695.8,7334.6,53.96,60.23,62.46,27538.9,44.2,25923.3
2025-06-01 23:00:00,6270.8,4732.2,7245.7,40.41,50.66,52.9,25660.2,28.4,25531.3
2025-06-02 00:00:00,5231.9,4743.5,7658.2,30.24,56.81,80.24,24262.7,18.0,24053.2
2025-06-02 01:00:00,3626.0,4741.6,7898.0,27.25,37.25,39.37,22915.1,18.0,22242.6
2025-06-02 02:00:00,3489.4,4742.8,7718.9,26.66,39.99,46.66,21907.1,18.0,22314.2
2025-06-02 03:00:00,3176.8,4744.0,8205.9,19.1,31.07,39.1,21466.7,18.0,22368.0
2025-06-02 04:00:00,2962.9,4738.3,8209.9,20.01,30.01,35.51,21285.8,18.0,21850.4
2025-06-02 05:00:00,2737.0,4736.3,8584.0,18.89,28.89,48.89,21896.9,18.0,21625.1
2025-06-02 06:00:00,5170.4,4748.5,8357.6,35.01,50.54,40.01,24407.6,36.0,24113.0
2025-06-02 07:00:00,6276.3,4749.5,7554.8,45.59,59.6,67.24,26870.5,967.1,26754.0
2025-06-02 08:00:00,6077.6,4745.4,6936.4,52.96,70.08,81.09,28623.5,5314.6,30296.2
2025-06-02 09:00:00,4065.0,4740.8,6510.8,40.01,67.76,57.76,29502.2,10231.6,32613.9
2025-06-02 10:00:00,1561.0,4750.2,6263.5,17.55,30.0,42.55,29547.6,13453.6,36320.8
2025-06-02 11:00:00,578.5,4771.4,6106.2,2.95,12.09,36.05,29552.0,15246.6,37490.3
2025-06-02 12:00:00,-274.3,4794.4,5874.8,0.85,3.52,10.86,29496.6,16381.4,37756.1
2025-06-02 13:00:00,-580.1,4818.6,5632.2,0.46,0.85,3.52,30004.5,17430.5,37682.8
2025-06-02 14:00:00,-850.5,4846.8,5416.8,0.0,0.65,3.52,30138.0,18055.0,37311.2
2025-06-02 15:00:00,-1033.4,4876.0,6008.8,0.0,0.0,1.72,29557.0,17050.9,37228.5
2025-06-02 16:00:00,-1121.3,4906.2,6513.9,0.0,0.85,3.52,29515.1,16716.3,36177.1
2025-06-02 17:00:00,-393.0,4938.4,7508.8,1.72,9.46,21.72,29820.0,15386.9,36166.9
2025-06-02 18:00:00,869.8,4972.7,8792.6,14.9,35.0,33.22,29796.1,12713.9,36241.0
2025-06-02 19:00:00,2971.1,5003.4,8703.4,40.3,81.99,75.3,30312.3,8849.7,34638.7
2025-06-02 20:00:00,6285.5,5037.5,8067.6,88.05,98.05,98.06,31108.8,3811.8,32862.3
2025-06-02 21:00:00,7664.3,5042.4,7917.2,100.0,100.0,106.25,31313.2,497.8,29797.8
2025-06-02 22:00:00,7743.8,5045.7,7356.2,98.21,99.42,104.21,29645.0,80.1,28472.5
2025-06-02 23:00:00,6096.8,5044.8,7516.0,66.5,89.81,90.79,26928.2,78.2,25543.4
2025-06-03 00:00:00,4629.3,4900.4,7748.7,80.0,,75.14,25269.8,78.0,23140.3
2025-06-03 01:00:00,4616.8,4691.8,7170.3,69.76,,76.76,23927.0,78.0,22535.5
2025-06-03 02:00:00,4380.2,4682.3,6381.9,69.76,,69.75,23056.3,41.9,21681.2
2025-06-03 03:00:00,4754.5,4682.8,5571.4,69.76,,69.76,22704.2,39.0,21103.6
2025-06-03 04:00:00,4776.1,4683.5,5180.6,69.76,,69.76,22672.8,39.0,20789.5
2025-06-03 05:00:00,5165.1,4686.2,4668.8,80.95,,75.14,23046.0,39.0,20657.5
2025-06-03 06:00:00,5903.6,4687.2,3955.8,95.94,,85.69,25056.5,71.3,21933.5
2025-06-03 07:00:00,6950.2,4687.6,3114.1,107.61,,87.81,27323.2,1119.5,24030.9
2025-06-03 08:00:00,6393.6,4691.6,2514.5,82.0,,90.22,28755.8,5128.6,27931.8
2025-06-03 09:00:00,5266.8,4693.7,2145.8,52.0,,75.02,29247.6,9732.8,31428.9
2025-06-03 10:00:00,3936.3,4696.4,1784.6,31.45,,61.45,29253.4,12307.2,34743.8
2025-06-03 11:00:00,2735.5,4701.8,1597.3,5.0,,15.0,29158.9,14229.9,36148.6
2025-06-03 12:00:00,1650.8,4690.1,1542.1,1.03,,6.53,29428.2,15722.6,36386.0
2025-06-03 13:00:00,1114.0,4679.6,1778.4,0.0,,1.99,29718.9,15988.9,36317.7
2025-06-03 14:00:00,339.2,4676.4,2293.9,0.0,,0.65,29255.1,15964.7,35641.8
2025-06-03 15:00:00,113.2,4678.1,2628.7,0.0,,0.0,28711.1,16174.7,34792.2
2025-06-03 16:00:00,107.9,4678.6,3754.9,0.0,,0.85,28822.2,14092.7,34939.8
2025-06-03 17:00:00,187.1,4674.8,4710.9,3.17,,3.52,29440.9,13114.5,34707.2
2025-06-03 18:00:00,1340.9,4682.9,6517.6,17.71,,28.59,28903.5,10814.3,33889.2
2025-06-03 19:00:00,3093.1,4691.7,8133.2,38.57,,65.45,29068.4,6644.1,31101.1
2025-06-03 20:00:00,5599.4,4693.9,6531.6,53.1,,87.62,29840.4,2669.8,28523.8
2025-06-03 21:00:00,7475.8,4696.4,4316.5,108.27,,109.24,30412.6,311.3,28870.8
2025-06-03 22:00:00,7264.8,4695.8,3930.8,108.78,,108.97,28817.8,43.3,27897.9
2025-06-03 23:00:00,6423.8,4688.8,4486.5,96.05,,99.05,26237.3,41.3,24786.6
2025-06-04 00:00:00,5597.0,4686.5,4554.6,89.6,89.26,96.8,24729.1,41.0,23677.2
2025-06-04 01:00:00,5278.1,4687.6,4518.2,80.71,86.67,92.08,23415.6,41.0,22872.6
2025-06-04 02:00:00,4948.5,4690.4,4451.3,75.14,83.1,87.06,22634.7,40.4,22165.8
2025-06-04 03:00:00,4901.4,4692.7,4513.9,75.0,80.0,80.0,22419.3,40.1,21853.8
2025-06-04 04:00:00,5045.2,4699.3,4644.4,74.52,80.22,83.64,22256.7,40.8,21620.2
2025-06-04 05:00:00,4981.8,4697.6,4724.5,82.13,87.13,82.52,22696.2,41.0,21562.2
2025-06-04 06:00:00,5850.8,4696.0,4074.8,98.22,97.33,91.64,24848.8,53.2,22908.8
2025-06-04 07:00:00,6345.8,4700.0,3826.1,105.0,101.5,100.92,27286.5,1223.8,24879.9
2025-06-04 08:00:00,5533.1,4697.8,3122.9,78.1,93.65,92.0,28541.3,6489.9,28846.4
2025-06-04 09:00:00,3170.6,4694.8,2535.4,48.37,78.38,67.37,28915.7,13544.3,32544.0
2025-06-04 10:00:00,1824.9,4687.8,2389.0,32.35,42.34,26.8,28624.3,17658.2,35443.3
2025-06-04 11:00:00,164.6,4684.6,2493.3,4.83,18.38,-0.01,28442.1,18923.3,35081.0
2025-06-04 12:00:00,-549.7,4679.1,2746.4,3.6,12.78,9.1,28506.8,19475.8,36247.0
2025-06-04 13:00:00,-798.0,4680.3,2744.6,3.52,9.7,9.02,28599.6,19211.3,35838.8
2025-06-04 14:00:00,-1003.5,4679.4,2826.4,1.72,5.16,3.02,28155.2,18805.8,34486.8
2025-06-04 15:00:00,-1042.2,4681.3,3072.2,0.09,3.52,0.85,27522.0,17994.2,34073.8
2025-06-04 16:00:00,-978.8,4681.1,3128.8,0.0,1.72,0.5,27617.2,16984.8,32930.3
2025-06-04 17:00:00,-39.6,4680.8,3769.2,6.2,21.2,14.89,28043.2,16377.6,33585.6
2025-06-04 18:00:00,1197.3,4712.0,3813.9,28.04,55.99,47.65,28572.8,14595.8,32313.5
2025-06-04 19:00:00,3252.5,4831.8,3785.7,60.0,90.0,81.88,29347.1,10671.5,31251.7
2025-06-04 20:00:00,6368.2,4706.5,3596.7,108.38,110.19,113.38,30142.3,4344.4,29990.6
2025-06-04 21:00:00,8749.9,4480.5,3740.2,127.01,118.54,117.0,30751.2,557.0,29720.5
2025-06-04 22:00:00,8768.3,4284.1,4086.4,123.46,115.23,111.11,29333.6,167.4,28758.5
2025-06-04 23:00:00,6096.6,4203.6,4823.5,99.38,98.26,98.26,26815.7,165.3,25598.2
2025-06-05 00:00:00,4759.8,4098.3,5290.0,110.73,110.73,124.73,25134.6,165.0,23794.6
2025-06-05 01:00:00,4291.8,4100.4,5485.2,96.0,98.9,112.28,23738.3,165.0,22913.1
2025-06-05 02:00:00,4209.8,4103.3,5222.0,94.25,96.12,101.24,22876.4,165.0,21596.7
2025-06-05 03:00:00,4125.9,4097.7,4736.2,92.28,94.8,97.53,22433.0,165.0,21317.0
2025-06-05 04:00:00,4084.2,4103.5,4653.2,92.28,95.66,100.0,22336.2,165.0,21166.4
2025-06-05 05:00:00,4543.9,4103.0,4294.1,93.86,96.98,103.63,23049.0,165.0,22000.9
2025-06-05 06:00:00,4911.7,4099.8,4080.4,101.27,101.27,124.54,24939.8,179.8,23487.6
2025-06-05 07:00:00,5610.7,4100.8,3885.2,111.24,111.24,125.24,27267.7,1511.5,26117.5
2025-06-05 08:00:00,4110.6,4101.5,3555.5,82.13,97.13,112.28,28613.0,7929.8,29845.1
2025-06-05 09:00:00,1696.4,4096.6,3052.2,17.01,52.96,56.91,28943.1,14957.1,32596.0
2025-06-05 10:00:00,-111.5,4090.1,2711.6,0.0,4.0,15.0,28393.4,17564.8,33856.5
2025-06-05 11:00:00,-523.0,4086.5,2392.7,0.0,0.0,3.52,28207.3,18696.3,34362.8
2025-06-05 12:00:00,-836.0,4088.5,2608.8,-0.01,1.72,8.49,28227.2,18297.5,35425.2
2025-06-05 13:00:00,-889.1,4082.0,2777.4,-0.01,0.0,3.52,28351.3,18529.0,35288.5
2025-06-05 14:00:00,-1079.7,4077.8,2935.7,-0.01,0.0,3.52,28133.3,18425.7,34877.9
2025-06-05 15:00:00,-828.2,4080.5,3180.4,-0.01,0.0,3.52,27850.7,18230.9,35447.3
2025-06-05 16:00:00,-644.4,4084.2,3261.1,-0.01,0.0,5.99,27703.8,17408.0,35330.7
2025-06-05 17:00:00,-720.8,4082.4,3547.1,0.0,3.52,15.0,28365.2,18007.9,35199.1
2025-06-05 18:00:00,-389.8,4081.3,3753.7,3.17,17.1,37.49,28972.4,16715.4,33754.0
2025-06-05 19:00:00,1972.2,4092.3,3702.6,33.94,87.27,89.95,29773.9,13341.2,32160.0
2025-06-05 20:00:00,5462.4,4094.8,3475.6,99.77,109.9,129.73,30638.8,6111.9,30427.6
2025-06-05 21:00:00,8416.0,4098.6,3553.6,140.34,130.99,146.0,30975.8,705.6,29545.5
2025-06-05 22:00:00,8571.8,4099.4,3725.8,142.03,134.93,146.76,29676.2,104.2,28011.2
2025-06-05 23:00:00,6860.8,4099.2,4171.2,118.24,116.27,133.24,27113.2,101.3,26228.6
2025-06-06 00:00:00,6282.9,4096.6,4310.7,130.05,127.88,109.63,25513.8,101.0,24965.2
2025-06-06 01:00:00,5464.8,4099.3,4129.7,127.93,125.8,99.61,24264.9,101.0,23336.6
2025-06-06 02:00:00,5107.4,4097.3,3706.0,118.24,118.14,109.63,23316.6,66.8,23159.6
2025-06-06 03:00:00,5039.0,4097.8,3474.8,112.75,110.99,104.61,22762.7,49.2,22938.0
2025-06-06 04:00:00,4946.8,4103.2,3566.2,112.24,110.99,104.76,22627.3,47.2,22666.5
2025-06-06 05:00:00,4895.0,4103.0,3597.8,113.77,112.77,105.55,23057.6,47.0,22724.0
2025-06-06 06:00:00,5742.3,4103.5,3204.1,123.26,123.26,112.44,24953.9,95.7,24605.1
2025-06-06 07:00:00,6646.2,4103.8,2683.5,126.83,124.83,117.67,27423.8,2113.4,27538.0
2025-06-06 08:00:00,4641.9,4104.8,1970.2,123.26,123.26,110.44,28766.9,9125.5,28971.9
2025-06-06 09:00:00,2223.8,4099.9,1409.5,57.03,86.61,81.0,29182.8,15405.9,31543.3
2025-06-06 10:00:00,796.2,4090.2,1118.3,7.26,27.26,17.62,29313.0,18834.5,32676.8
2025-06-06 11:00:00,-365.8,4113.7,1164.5,1.72,11.72,13.75,29194.0,20334.2,34305.6
2025-06-06 12:00:00,-1131.9,4134.9,1271.8,0.66,2.91,0.85,29075.9,20451.8,34191.6
2025-06-06 13:00:00,-1259.4,4156.5,1628.3,0.0,0.5,0.65,29372.2,20497.8,34934.6
2025-06-06 14:00:00,-1488.0,4156.6,2385.3,0.0,0.11,0.85,28962.8,20466.7,36090.3
2025-06-06 15:00:00,-1505.1,4184.8,2442.0,0.0,0.11,3.0,28331.3,20304.7,35251.6
2025-06-06 16:00:00,-1477.1,4219.0,2732.2,0.0,4.0,14.86,27991.8,19486.8,35218.7
2025-06-06 17:00:00,-1387.8,4248.4,3305.1,1.2,3.52,11.14,28353.2,18226.2,34538.6
2025-06-06 18:00:00,-50.9,4287.2,3909.1,14.34,36.08,40.48,29110.5,17036.2,34176.2
2025-06-06 19:00:00,1888.8,4328.3,3950.8,44.69,88.17,89.23,29570.4,13097.4,32579.1
2025-06-06 20:00:00,5130.5,4370.8,3862.5,105.0,120.99,120.4,29828.7,5795.8,30423.3
2025-06-06 21:00:00,7863.4,4399.7,3840.8,135.01,132.76,123.01,29890.2,637.4,29597.4
2025-06-06 22:00:00,7657.2,4431.2,4040.2,140.34,138.0,126.31,28722.3,35.8,28034.8
2025-06-06 23:00:00,6920.2,4465.2,3906.2,121.35,120.1,109.21,26610.9,33.3,26756.8
2025-06-07 00:00:00,6471.6,4501.2,3871.0,112.84,101.56,92.08,25099.6,33.0,24821.8
2025-06-07 01:00:00,5863.9,4528.2,3727.8,103.77,88.7,89.93,23865.8,33.0,23009.6
2025-06-07 02:00:00,4931.5,4554.8,3709.0,101.57,90.55,91.96,22705.2,33.0,21891.0
2025-06-07 03:00:00,4269.4,4585.7,3750.1,100.59,88.48,89.86,22168.9,33.0,21057.7
2025-06-07 04:00:00,3785.8,4616.3,3938.9,100.59,85.62,87.31,21699.2,33.0,20209.1
2025-06-07 05:00:00,3552.1,4646.4,3775.2,101.57,86.25,89.07,21444.0,33.0,19774.4
2025-06-07 06:00:00,4362.9,4676.2,3433.4,104.0,87.97,89.19,21595.8,75.8,20731.0
2025-06-07 07:00:00,3692.0,4706.8,3200.3,93.8,92.4,93.8,22095.8,2111.4,21914.8
2025-06-07 08:00:00,1746.8,4735.7,2393.8,22.2,51.2,57.2,23325.9,9380.7,25826.2
2025-06-07 09:00:00,-142.8,4756.7,1501.8,0.7,1.72,24.21,24517.8,14952.0,30253.8
2025-06-07 10:00:00,-1024.5,4774.7,1115.1,0.0,0.0,0.65,25060.1,16769.7,31408.0
2025-06-07 11:00:00,-1337.9,4803.9,1231.2,-0.01,-0.01,0.65,25038.3,17092.3,31800.5
2025-06-07 12:00:00,-1472.6,4835.9,1366.0,-0.5,-0.07,0.0,24729.6,15621.7,30508.8
2025-06-07 13:00:00,-1396.8,4862.5,1760.5,-0.5,-0.07,0.0,25076.1,15992.2,31414.7
2025-06-07 14:00:00,-1320.0,4887.8,1966.5,-0.6,-0.5,0.0,24887.2,15789.1,31706.3
2025-06-07 15:00:00,-1287.2,4912.8,2251.2,-1.21,-0.64,0.0,24019.3,14515.8,31232.2
2025-06-07 16:00:00,-1330.5,4945.2,2106.3,-1.21,-1.21,-0.5,23561.8,13817.0,29858.7
2025-06-07 17:00:00,-1251.4,4976.5,2497.2,-0.6,-0.6,0.0,24339.2,14400.0,30497.1
2025-06-07 18:00:00,-1037.1,5009.3,2692.8,0.0,0.0,3.52,25445.2,15839.2,32210.5
2025-06-07 19:00:00,42.9,5046.8,3547.0,3.52,53.03,73.15,26630.2,13567.2,32239.4
2025-06-07 20:00:00,3164.8,5073.4,3690.6,45.0,94.95,89.99,27245.2,6114.4,29706.5
2025-06-07 21:00:00,6034.7,5097.5,3694.8,110.2,104.69,100.69,27556.9,742.5,29370.2
2025-06-07 22:00:00,5934.8,5097.2,4775.0,104.0,97.41,100.2,26960.9,105.1,27318.4
2025-06-07 23:00:00,4200.2,5100.3,5416.4,90.0,90.96,98.96,25213.6,102.3,25571.8
2025-06-08 00:00:00,4694.3,5108.3,5785.1,79.47,75.8,71.47,23779.8,102.0,24604.1
2025-06-08 01:00:00,4265.8,5113.8,5749.8,78.49,64.0,65.8,22258.5,102.1,23687.1
2025-06-08 02:00:00,4379.4,5113.6,5496.3,79.0,63.8,64.0,21242.7,83.7,22827.3
2025-06-08 03:00:00,3693.8,5118.1,5062.6,65.0,60.8,60.8,20579.3,82.0,21695.4
2025-06-08 04:00:00,3380.5,5116.6,4948.9,65.0,50.0,60.8,20024.8,82.0,21156.3
2025-06-08 05:00:00,3608.6,5116.0,4878.8,65.0,57.0,63.8,19989.5,82.0,21069.6
2025-06-08 06:00:00,3641.0,5117.8,4844.9,64.36,60.8,66.8,19863.2,122.6,21094.2
2025-06-08 07:00:00,2328.4,5117.2,4743.8,22.02,42.02,59.17,19667.5,1983.8,22216.6
2025-06-08 08:00:00,136.6,5117.1,3702.8,0.83,10.01,10.87,20171.6,7785.6,25423.6
2025-06-08 09:00:00,-1329.5,5104.9,2814.2,-0.5,-0.5,0.0,21082.4,11214.8,27459.7
2025-06-08 10:00:00,-1536.1,5094.7,1901.6,-2.0,-2.0,-1.5,21866.2,12609.8,29017.2
2025-06-08 11:00:00,-1707.0,5091.9,1464.6,-2.5,-6.69,-5.0,22140.3,12746.4,28862.8
2025-06-08 12:00:00,-1814.4,5084.7,1192.6,-2.5,-9.0,-5.0,22449.8,13381.8,29106.0
2025-06-08 13:00:00,-1928.2,5083.8,1168.2,-2.5,-17.99,-4.0,22967.4,14069.6,29430.1
2025-06-08 14:00:00,-1947.8,5081.6,1349.3,-2.1,-17.99,-4.0,23103.8,13998.5,29742.0
2025-06-08 15:00:00,-2000.1,5078.7,1554.0,-3.0,-18.0,-5.0,22498.2,13343.0,28994.3
2025-06-08 16:00:00,-1988.8,5076.1,1803.2,-2.8,-9.93,-4.0,22032.7,12511.0,28685.9
2025-06-08 17:00:00,-1869.8,5079.2,2100.1,-2.1,-0.67,0.0,22882.7,13358.1,29489.4
2025-06-08 18:00:00,-1301.5,5080.3,2792.0,0.0,0.85,3.52,24503.5,14701.7,31797.8
2025-06-08 19:00:00,1358.9,5090.6,3606.9,4.9,54.9,60.8,25863.8,12479.5,30910.9
2025-06-08 20:00:00,4600.5,5097.8,3856.8,86.78,89.5,90.39,26612.8,5178.2,30307.1
2025-06-08 21:00:00,6664.1,5096.4,4527.5,108.78,99.5,98.52,27823.3,589.8,29633.5
2025-06-08 22:00:00,6787.5,5099.6,5356.1,109.29,101.3,98.52,27905.2,68.7,29730.3
2025-06-08 23:00:00,5855.8,5101.2,5893.1,98.8,93.8,93.8,25901.6,66.4,28458.9
2025-06-09 00:00:00,5183.1,5104.7,6139.4,90.6,90.6,95.84,24222.1,66.0,27032.2
2025-06-09 01:00:00,4403.7,5108.9,6026.4,77.94,80.11,92.49,22872.7,65.2,25200.1
2025-06-09 02:00:00,3972.4,5108.1,5839.0,77.94,77.36,89.23,21842.1,65.0,23539.7
2025-06-09 03:00:00,3955.7,5110.5,5606.4,80.0,80.0,88.07,21497.6,62.3,22691.8
2025-06-09 04:00:00,4028.7,5111.3,5055.2,82.86,86.21,88.15,21417.4,61.1,22136.4
2025-06-09 05:00:00,4561.9,5117.9,4611.9,87.35,89.7,92.49,21985.5,61.0,22676.1
2025-06-09 06:00:00,5882.6,5119.3,4319.9,102.25,96.47,92.05,24042.2,106.3,23995.8
2025-06-09 07:00:00,6254.8,5112.2,3957.2,107.06,99.06,92.89,26420.8,1670.7,25934.7
2025-06-09 08:00:00,4214.4,5115.5,3704.3,85.01,95.34,97.76,27904.7,7452.7,27827.8
2025-06-09 09:00:00,1874.6,5100.9,3140.7,20.1,55.1,69.0,28693.5,13604.3,30756.3
2025-06-09 10:00:00,439.2,5095.7,2638.8,7.19,22.19,38.19,28995.2,16433.2,33698.6
2025-06-09 11:00:00,-185.8,5088.7,2468.8,3.17,3.52,13.67,29207.1,17455.8,35622.3
2025-06-09 12:00:00,-676.1,5082.2,2308.0,1.72,1.72,3.72,29405.8,18441.2,36062.0
2025-06-09 13:00:00,-313.8,5077.5,2348.3,1.72,1.72,7.22,30011.0,18581.0,36651.4
2025-06-09 14:00:00,-424.9,5071.8,2369.2,2.95,3.52,8.45,30149.2,18654.3,36422.0
2025-06-09 15:00:00,-390.2,5061.2,2531.5,3.17,3.52,8.67,29906.8,18418.8,36086.6
2025-06-09 16:00:00,-23.8,5059.6,2499.4,5.57,17.99,18.42,30071.9,17839.8,34744.4
2025-06-09 17:00:00,1180.8,5060.8,2642.9,12.39,31.04,35.9,30714.7,16050.4,34144.0
2025-06-09 18:00:00,2614.6,5062.0,2750.6,50.0,70.0,75.0,31065.0,12573.6,32924.2
2025-06-09 19:00:00,4755.6,5074.2,3645.3,90.0,100.31,99.0,31835.5,8957.4,32738.0
2025-06-09 20:00:00,6779.8,5090.2,4690.2,113.76,113.76,125.55,31832.2,3572.1,32117.9
2025-06-09 21:00:00,7870.6,5101.7,5839.8,135.0,130.5,130.0,31948.5,489.4,30594.8
2025-06-09 22:00:00,8457.2,5102.0,5583.6,124.1,119.97,116.1,30676.2,29.4,29545.0
2025-06-09 23:00:00,7351.7,5097.8,5724.9,114.27,106.06,104.28,27860.2,26.0,28446.4
2025-06-10 00:00:00,5923.6,5098.3,7167.8,118.97,113.97,105.99,25722.4,20.8,25553.7
2025-06-10 01:00:00,4956.2,5104.4,7257.2,114.99,109.98,104.55,24191.1,13.1,23786.8
2025-06-10 02:00:00,4958.8,5108.6,7017.7,114.4,107.0,103.0,23381.8,13.9,22789.6
2025-06-10 03:00:00,5280.3,5105.0,5957.9,113.01,106.14,102.11,23086.1,14.0,23063.9
2025-06-10 04:00:00,5431.5,5106.4,5421.4,113.03,106.0,101.4,22870.6,13.6,22985.2
2025-06-10 05:00:00,5673.5,5104.8,4682.5,113.2,108.1,105.95,23437.8,13.8,23251.8
2025-06-10 06:00:00,6398.1,5103.8,3904.5,114.4,109.4,106.75,25835.4,51.2,24491.7
2025-06-10 07:00:00,6641.3,5103.8,3526.8,117.0,110.41,109.34,28347.4,1471.2,26126.2
2025-06-10 08:00:00,5998.3,5106.9,3295.8,114.99,109.99,105.99,29912.7,5917.3,28710.4
2025-06-10 09:00:00,4475.3,5111.4,2468.5,111.72,101.51,103.61,30767.1,10436.8,30357.2
2025-06-10 10:00:00,3362.2,5108.6,2345.9,105.0,96.21,96.6,31145.2,13432.0,30822.6
2025-06-10 11:00:00,1798.3,5102.8,2188.3,87.47,85.47,87.47,31159.6,16032.4,31289.1
2025-06-10 12:00:00,802.1,5090.7,2289.0,56.6,66.6,61.0,31857.3,17621.1,32704.2
2025-06-10 13:00:00,323.3,5073.2,2306.7,56.0,61.74,61.6,32465.9,17660.4,34656.1
2025-06-10 14:00:00,843.7,5071.6,2352.2,55.4,60.39,60.94,32491.0,16794.9,35438.0
2025-06-10 15:00:00,728.8,5064.4,2286.9,54.88,56.02,60.38,32333.5,16520.6,35687.4
2025-06-10 16:00:00,1179.1,5069.0,2060.5,55.01,58.12,66.01,32382.0,14358.4,35600.3
2025-06-10 17:00:00,3547.3,5080.0,2012.1,93.35,88.35,88.35,32728.0,11838.5,33939.9
2025-06-10 18:00:00,5034.2,5089.1,3454.8,105.0,95.27,100.0,32463.8,9131.4,34187.3
2025-06-10 19:00:00,6060.5,5097.4,4049.3,110.7,105.7,125.69,32869.4,6410.8,34197.9
2025-06-10 20:00:00,7445.5,5101.8,4384.3,119.58,119.58,141.89,33182.2,3049.8,33622.7
2025-06-10 21:00:00,8489.8,5109.3,5965.1,124.35,119.25,140.6,32871.3,469.5,31384.9
2025-06-10 22:00:00,7466.2,5109.8,6700.0,121.18,121.18,145.0,30942.6,44.8,29157.4
2025-06-10 23:00:00,6530.3,5110.8,7462.8,114.4,114.3,129.0,28181.2,37.0,26785.9
2025-06-11 00:00:00,5188.7,5101.6,7708.9,111.89,101.09,107.62,26501.5,36.0,25887.7
2025-06-11 01:00:00,4553.7,5102.0,7037.8,108.56,100.56,102.22,25067.8,36.0,25676.3
2025-06-11 02:00:00,4293.3,5102.1,6271.1,106.07,97.93,98.0,23986.1,36.1,25187.4
2025-06-11 03:00:00,3823.3,5106.0,5748.7,106.02,94.61,96.0,23469.3,34.2,24479.7
2025-06-11 04:00:00,3442.2,5107.4,5961.5,104.0,94.0,95.98,23290.0,34.0,24034.0
2025-06-11 05:00:00,3149.3,5107.2,6580.0,106.02,98.46,94.02,23660.8,34.0,23835.2
2025-06-11 06:00:00,3739.4,5104.2,6134.7,107.49,102.47,105.4,25807.1,57.5,25291.0
2025-06-11 07:00:00,5427.6,5106.5,4689.8,110.63,102.62,105.4,28399.5,819.9,27356.2
2025-06-11 08:00:00,5707.5,5106.4,3806.9,109.58,105.4,109.58,30014.5,3424.9,30821.6
2025-06-11 09:00:00,4462.8,5111.6,2969.6,101.27,101.27,105.4,30758.1,7204.2,32910.1
2025-06-11 10:00:00,3350.7,5095.7,3107.0,82.28,82.82,94.62,31114.0,11448.2,35640.3
